5271920110527-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920120323-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920120324 28.1  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 52  7.1 -99-99.9-9.9-9.9
5271920120325 26.6  7.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.3 55  7.2 -99-99.9-9.9-9.9
5271920130729-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130730-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130731-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5271920130801 16.0 -3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 71 -0.2 -99-99.9-9.9-9.9
5271920130802 18.2 -4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 68 -0.8 -99-99.9-9.9-9.9
5271920130803 18.4  1.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 53 -0.1 -99-99.9-9.9-9.9
5271920130804 20.9  4.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.1 40 -0.0 -99-99.9-9.9-9.9
5271920130805 18.1  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 38 -1.4 -99-99.9-9.9-9.9
5271920130806 18.9 -0.4-99.999999-99.9-99.9-99.9-99.9-9.9 99 5.3 30 -2.1 -99-99.9-9.9-9.9
5271920130807-99.9-99.9  0.009999-99.9-99.9-99.9-99.9-9.9 99-9.9 45-99.9 -99-99.9-9.9-9.9
5271920130808 14.2  0.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 43 -5.0 -99-99.9-9.9-9.9
5271920130809 14.4 -1.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 52 -5.5 -99-99.9-9.9-9.9
5271920130810 22.5 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.6 35 -1.7 -99-99.9-9.9-9.9
5271920130811 19.9  9.2  0.319999-99.9-99.9-99.9-99.9-9.9 99 7.1 47  1.9 -99-99.9-9.9-9.9
5271920130812 12.4  0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 56 -2.7 -99-99.9-9.9-9.9
5271920130813 12.3 -6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.7 52 -6.9 -99-99.9-9.9-9.9
5271920130814 17.1 -6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 57 -4.9 -99-99.9-9.9-9.9
5271920130815 23.3 -1.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 24 -3.4 -99-99.9-9.9-9.9
5271920130816 17.9 -1.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 39 -5.9 -99-99.9-9.9-9.9
5271920130817 20.1 -4.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.3 46 -5.0 -99-99.9-9.9-9.9
5271920130818 27.4 -4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.9 34 -6.4 -99-99.9-9.9-9.9
5271920130819 20.6 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.1 30 -5.8 -99-99.9-9.9-9.9
5271920130820 17.1  0.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 50 -3.4 -99-99.9-9.9-9.9
5271920130821 17.4 -2.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.2 44 -5.1 -99-99.9-9.9-9.9
5271920130822 11.0 -5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.7 44 -6.9 -99-99.9-9.9-9.9
5271920130823  4.2 -5.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.0 50 -9.7 -99-99.9-9.9-9.9
5271920130824  4.3 -2.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 3.3 55 -8.5 -99-99.9-9.9-9.9
5271920130825  6.7 -5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.9 68 -3.1 -99-99.9-9.9-9.9
5271920130826 10.6 -3.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 74 -0.5 -99-99.9-9.9-9.9
5271920130827 27.3  0.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 51  4.1 -99-99.9-9.9-9.9
5271920130828 29.7  3.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 42  1.5 -99-99.9-9.9-9.9
5271920130829 31.7  4.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 27 -3.2 -99-99.9-9.9-9.9
5271920130830 22.0  5.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 48  0.1 -99-99.9-9.9-9.9
5271920130831 24.5  6.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 45  3.1 -99-99.9-9.9-9.9
5271920130901 16.5  6.1  0.619999-99.9-99.9-99.9-99.9-9.9 99 8.9 69  5.2 -99-99.9-9.9-9.9
5271920130902 15.1  5.6  0.319999-99.9-99.9-99.9-99.9-9.9 99 6.5 46  0.3 -99-99.9-9.9-9.9
5271920130903 12.8 -1.2  0.619999-99.9-99.9-99.9-99.9-9.9 99 6.2 65  0.1 -99-99.9-9.9-9.9
5271920130904 14.2  8.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 46 -0.7 -99-99.9-9.9-9.9
5271920130905 22.8  1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 45  1.6 -99-99.9-9.9-9.9
5271920130906 24.3  9.8  2.319999-99.9-99.9-99.9-99.9-9.9 99 9.0 58  5.3 -99-99.9-9.9-9.9
5271920130907 24.4 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 53  5.1 -99-99.9-9.9-9.9
5271920130908 30.7 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 27  3.7 -99-99.9-9.9-9.9
5271920130909 34.7  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 33  3.7 -99-99.9-9.9-9.9
5271920130910 24.3 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 32  2.0 -99-99.9-9.9-9.9
5271920130911 19.4  6.6 20.019999-99.9-99.9-99.9-99.9-9.9 99 7.3 55  2.4 -99-99.9-9.9-9.9
5271920130912 13.2  3.2  0.319999-99.9-99.9-99.9-99.9-9.9 99 7.5 74  2.8 -99-99.9-9.9-9.9
5271920130913 11.7 -2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 63 -1.0 -99-99.9-9.9-9.9
5271920130914 10.0  5.5  0.319999-99.9-99.9-99.9-99.9-9.9 99 6.1 63 -0.1 -99-99.9-9.9-9.9
5271920130915  9.0  4.2  0.319999-99.9-99.9-99.9-99.9-9.9 99 6.3 65  0.4 -99-99.9-9.9-9.9
5271920130916 13.3 -0.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 59 -0.7 -99-99.9-9.9-9.9
5271920130917 15.0 -1.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.0 40 -2.9 -99-99.9-9.9-9.9
5271920130918 19.3  3.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 43 -2.1 -99-99.9-9.9-9.9
5271920130919 22.3 -0.1  0.319999-99.9-99.9-99.9-99.9-9.9 99 6.0 38 -0.3 -99-99.9-9.9-9.9
5271920130920 15.4  3.7  0.819999-99.9-99.9-99.9-99.9-9.9 99 5.2 44 -2.3 -99-99.9-9.9-9.9
5271920130921 16.1  2.8  1.619999-99.9-99.9-99.9-99.9-9.9 99 5.1 50 -2.8 -99-99.9-9.9-9.9
5271920130922 14.6  5.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 46 -4.0 -99-99.9-9.9-9.9
5271920130923 18.3 -2.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6 49 -4.3 -99-99.9-9.9-9.9
5271920130924 18.9 -0.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.0 23 -5.8 -99-99.9-9.9-9.9
5271920130925 25.8  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.1 25 -2.5 -99-99.9-9.9-9.9
5271920130926 19.2  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.3 33 -2.5 -99-99.9-9.9-9.9
5271920130927 11.6  5.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 60 -0.9 -99-99.9-9.9-9.9
5271920130928 10.7  3.2  1.219999-99.9-99.9-99.9-99.9-9.9 99 6.1 59 -0.2 -99-99.9-9.9-9.9
5271920130929 13.7  5.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 80  5.2 -99-99.9-9.9-9.9
5271920130930 13.8  5.5  0.619999-99.9-99.9-99.9-99.9-9.9 9910.8 89  8.1 -99-99.9-9.9-9.9
5271920131001 14.8  7.3  3.119999-99.9-99.9-99.9-99.9-9.9 9910.5 89  7.7 -99-99.9-9.9-9.9
5271920131002 13.3  4.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 76  4.1 -99-99.9-9.9-9.9
5271920131003 22.2  0.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 50  1.1 -99-99.9-9.9-9.9
5271920131004 26.1  1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 35  1.7 -99-99.9-9.9-9.9
5271920131005 23.2  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 49  3.7 -99-99.9-9.9-9.9
5271920131006 27.5  2.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 45  4.8 -99-99.9-9.9-9.9
5271920131007 32.5  8.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.2 31  5.7 -99-99.9-9.9-9.9
5271920131008 29.9 14.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 25  2.1 -99-99.9-9.9-9.9
5271920131009 24.9  5.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.8 22 -3.7 -99-99.9-9.9-9.9
5271920131010 24.2  8.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 42  1.7 -99-99.9-9.9-9.9
5271920131011 18.2  9.7  1.819999-99.9-99.9-99.9-99.9-9.9 99 8.3 54  4.2 -99-99.9-9.9-9.9
5271920131012 13.5  6.4  4.619999-99.9-99.9-99.9-99.9-9.9 9912.2 94  9.7 -99-99.9-9.9-9.9
5271920131013 27.3 11.5  0.319999-99.9-99.9-99.9-99.9-9.9 9910.7 49  7.2 -99-99.9-9.9-9.9
5271920131014 27.7  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 44  4.3 -99-99.9-9.9-9.9
5271920131015 29.6  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 46  7.7 -99-99.9-9.9-9.9
5271920131016 30.1 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 9911.2 36  8.5 -99-99.9-9.9-9.9
5271920131017 31.2 12.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 45  9.0 -99-99.9-9.9-9.9
5271920131018 32.9 13.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 26  5.9 -99-99.9-9.9-9.9
5271920131019 30.0 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 27  2.5 -99-99.9-9.9-9.9
5271920131020 23.0 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 34  1.4 -99-99.9-9.9-9.9
5271920131021 23.4  1.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.2 42  2.1 -99-99.9-9.9-9.9
5271920131022 22.8  7.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.7 31 -0.9 -99-99.9-9.9-9.9
5271920131023 21.0  7.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.6 51  0.8 -99-99.9-9.9-9.9
5271920131024 24.2  1.4  0.819999-99.9-99.9-99.9-99.9-9.9 99 5.8 23 -0.9 -99-99.9-9.9-9.9
5271920131025 27.1 13.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 30 -0.2 -99-99.9-9.9-9.9
5271920131026 26.4 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.5 20 -4.4 -99-99.9-9.9-9.9
5271920131027 27.9  4.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 24 -0.7 -99-99.9-9.9-9.9
5271920131028 30.7 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.5 42  5.9 -99-99.9-9.9-9.9
5271920131029 29.2  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 54  8.5 -99-99.9-9.9-9.9
5271920131030 31.9 13.3  4.319999-99.9-99.9-99.9-99.9-9.9 9914.8 50 12.7 -99-99.9-9.9-9.9
5271920131031 27.2 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 28  3.0 -99-99.9-9.9-9.9
5271920131101 26.1 11.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 41  3.1 -99-99.9-9.9-9.9
5271920131102 30.4  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 21  1.2 -99-99.9-9.9-9.9
5271920131103 31.2 10.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 28  4.7 -99-99.9-9.9-9.9
5271920131104 32.1 13.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.4 49  8.8 -99-99.9-9.9-9.9
5271920131105 35.8 11.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 31  7.2 -99-99.9-9.9-9.9
5271920131106 29.8 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.5 25  0.4 -99-99.9-9.9-9.9
5271920131107 26.1  6.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 27  1.0 -99-99.9-9.9-9.9
5271920131108 23.0  5.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 49  3.8 -99-99.9-9.9-9.9
5271920131109 21.3  9.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 59  6.3 -99-99.9-9.9-9.9
5271920131110 30.2  6.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 31  4.3 -99-99.9-9.9-9.9
5271920131111 26.3 11.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 26  1.2 -99-99.9-9.9-9.9
5271920131112 25.4  6.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.7 37  2.9 -99-99.9-9.9-9.9
5271920131113 34.5  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 26  5.4 -99-99.9-9.9-9.9
5271920131114 29.2 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.8 31  1.1 -99-99.9-9.9-9.9
5271920131115 28.5 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 42  3.1 -99-99.9-9.9-9.9
5271920131116 36.0  7.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 28  5.1 -99-99.9-9.9-9.9
5271920131117 36.7  9.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 19  3.0 -99-99.9-9.9-9.9
5271920131118 28.2 12.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.8 28 -1.7 -99-99.9-9.9-9.9
5271920131119 31.2  9.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 37  3.0 -99-99.9-9.9-9.9
5271920131120 31.8 11.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9 20  1.3 -99-99.9-9.9-9.9
5271920131121 32.4 10.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 42  6.9 -99-99.9-9.9-9.9
5271920131122 32.5 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 36  5.5 -99-99.9-9.9-9.9
5271920131123 31.2 15.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.4 31  4.2 -99-99.9-9.9-9.9
5271920131124 24.3  8.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 32  3.5 -99-99.9-9.9-9.9
5271920131125 25.7  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 5.9 29 -0.9 -99-99.9-9.9-9.9
5271920131126 21.6 11.0  6.019999-99.9-99.9-99.9-99.9-9.9 9911.4 77  8.6 -99-99.9-9.9-9.9
5271920131127 26.8  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 30  4.4 -99-99.9-9.9-9.9
5271920131128 30.4  7.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 26  2.9 -99-99.9-9.9-9.9
5271920131129 31.4 15.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 45  5.8 -99-99.9-9.9-9.9
5271920131130 33.1 11.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 32  4.8 -99-99.9-9.9-9.9
5271920131201 35.1 12.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 19  3.5 -99-99.9-9.9-9.9
5271920131202 27.9 16.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.7 24  0.8 -99-99.9-9.9-9.9
5271920131203 30.2  7.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 21  0.1 -99-99.9-9.9-9.9
5271920131204 27.2 13.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.5 30  2.7 -99-99.9-9.9-9.9
5271920131205 28.8 13.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.6 42  4.6 -99-99.9-9.9-9.9
5271920131206 32.9 10.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 25  4.1 -99-99.9-9.9-9.9
5271920131207 33.3 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 35  4.8 -99-99.9-9.9-9.9
5271920131208 33.9 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 23  4.4 -99-99.9-9.9-9.9
5271920131209 32.7 16.6  0.009999-99.9-99.9-99.9-99.9-9.9 9910.1 44  6.7 -99-99.9-9.9-9.9
5271920131210 36.1 11.8  0.009999-99.9-99.9-99.9-99.9-9.9 9913.3 39 11.1 -99-99.9-9.9-9.9
5271920131211 37.3 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9911.8 29  9.2 -99-99.9-9.9-9.9
5271920131212 38.1 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 9913.2 41 10.6 -99-99.9-9.9-9.9
5271920131213 32.9 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 39  8.7 -99-99.9-9.9-9.9
5271920131214 35.0 17.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 26  5.6 -99-99.9-9.9-9.9
5271920131215 39.5 16.1  0.009999-99.9-99.9-99.9-99.9-9.9 9911.7 35  8.7 -99-99.9-9.9-9.9
5271920131216 38.2 15.5  0.319999-99.9-99.9-99.9-99.9-9.9 9914.6 32 12.5 -99-99.9-9.9-9.9
5271920131217 37.3 18.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 20  7.4 -99-99.9-9.9-9.9
5271920131218 33.7 14.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.1 45 11.9 -99-99.9-9.9-9.9
5271920131219 37.7 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.3 38 14.2 -99-99.9-9.9-9.9
5271920131220 37.7 15.3  0.009999-99.9-99.9-99.9-99.9-9.9 9912.5 39  9.7 -99-99.9-9.9-9.9
5271920131221 36.5 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9913.9 42 11.6 -99-99.9-9.9-9.9
5271920131222 38.4 18.8  0.009999-99.9-99.9-99.9-99.9-9.9 9912.2 34  9.6 -99-99.9-9.9-9.9
5271920131223 38.9 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.2 38 11.8 -99-99.9-9.9-9.9
5271920131224 34.2 18.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 30 10.2 -99-99.9-9.9-9.9
5271920131225 34.8 19.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 23  6.3 -99-99.9-9.9-9.9
5271920131226 35.0 16.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.4 26  5.9 -99-99.9-9.9-9.9
5271920131227 33.7 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 39  4.9 -99-99.9-9.9-9.9
5271920131228 34.1 19.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.8 19  3.3 -99-99.9-9.9-9.9
5271920131229 32.9 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 27  5.9 -99-99.9-9.9-9.9
5271920131230 28.2 13.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 26  3.4 -99-99.9-9.9-9.9
5271920131231 29.5 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 29  2.9 -99-99.9-9.9-9.9
5271920140101 28.6 12.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.3 26  2.3 -99-99.9-9.9-9.9
5271920140102 23.0 12.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.0 25 -0.3 -99-99.9-9.9-9.9
5271920140103 29.7  6.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 39  1.5 -99-99.9-9.9-9.9
5271920140104 34.0 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.3 28  5.7 -99-99.9-9.9-9.9
5271920140105 35.2 16.3  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 43  7.4 -99-99.9-9.9-9.9
5271920140106 35.1 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 22  5.0 -99-99.9-9.9-9.9
5271920140107 29.9 17.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.9 38  4.8 -99-99.9-9.9-9.9
5271920140108 36.6 15.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.9 27  3.1 -99-99.9-9.9-9.9
5271920140109 30.9 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.5 26  4.4 -99-99.9-9.9-9.9
5271920140110 28.5 13.3  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.1 42  3.5 -99-99.9-9.9-9.9
5271920140111 34.0 10.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.3 26  4.1 -99-99.9-9.9-9.9
5271920140112 37.2 21.0  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 25  7.4 -99-99.9-9.9-9.9
5271920140113 40.4 17.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 40 11.4 -99-99.9-9.9-9.9
5271920140114 38.1 18.4  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 40 10.0 -99-99.9-9.9-9.9
5271920140115 34.3 13.9  0.009999-99.9-99.9-99.9-99.9-9.9 9913.5 48 11.2 -99-99.9-9.9-9.9
5271920140116 38.0 15.0  0.009999-99.9-99.9-99.9-99.9-9.9 9916.5 50 14.0 -99-99.9-9.9-9.9
5271920140117 38.9 21.9  0.009999-99.9-99.9-99.9-99.9-9.9 9912.7 44  9.6 -99-99.9-9.9-9.9
5271920140118 38.3 22.2  0.009999-99.9-99.9-99.9-99.9-9.9 9915.5 42 13.3 -99-99.9-9.9-9.9
5271920140119 36.3 17.2  0.009999-99.9-99.9-99.9-99.9-9.9 9916.9 52 14.4 -99-99.9-9.9-9.9
5271920140120 35.0 17.5  0.009999-99.9-99.9-99.9-99.9-9.9 9912.6 29 10.1 -99-99.9-9.9-9.9
5271920140121 30.4 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.7 27  6.5 -99-99.9-9.9-9.9
5271920140122 33.0 16.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 27  4.7 -99-99.9-9.9-9.9
5271920140123 25.1  9.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.9 45  6.4 -99-99.9-9.9-9.9
5271920140124 25.0  7.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.0 43  1.3 -99-99.9-9.9-9.9
5271920140125 35.1  3.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.7 37  4.0 -99-99.9-9.9-9.9
5271920140126 34.0 10.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.2 39  6.8 -99-99.9-9.9-9.9
5271920140127 35.6 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 36  8.7 -99-99.9-9.9-9.9
5271920140128 32.9 14.5  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 45  7.9 -99-99.9-9.9-9.9
5271920140129 36.9 10.9  0.009999-99.9-99.9-99.9-99.9-9.9 9914.0 49 11.6 -99-99.9-9.9-9.9
5271920140130 34.5 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.6 32  9.1 -99-99.9-9.9-9.9
5271920140131 28.7 14.1  0.009999-99.9-99.9-99.9-99.9-9.9 9910.9 42  7.7 -99-99.9-9.9-9.9
5271920140201 30.2 10.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 31  3.7 -99-99.9-9.9-9.9
5271920140202 26.4 12.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.1 34  5.4 -99-99.9-9.9-9.9
5271920140203 28.3  7.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.6 41  6.2 -99-99.9-9.9-9.9
5271920140204 33.9  8.6  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 30  6.4 -99-99.9-9.9-9.9
5271920140205 25.9 16.5  0.009999-99.9-99.9-99.9-99.9-9.9 99 7.6 33  2.9 -99-99.9-9.9-9.9
5271920140206 30.8  4.9  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.0 33  3.5 -99-99.9-9.9-9.9
5271920140207 30.6  9.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 9.8 35  6.7 -99-99.9-9.9-9.9
5271920140208 30.8 15.7  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 33  7.5 -99-99.9-9.9-9.9
5271920140209 33.1 13.7  0.009999-99.9-99.9-99.9-99.9-9.9 9911.0 45  8.0 -99-99.9-9.9-9.9
5271920140210 35.9 12.8  0.009999-99.9-99.9-99.9-99.9-9.9 9911.3 43  8.2 -99-99.9-9.9-9.9
5271920140211 33.0 19.2  0.009999-99.9-99.9-99.9-99.9-9.9 9910.4 40  7.4 -99-99.9-9.9-9.9
5271920140212 30.0 15.4  0.009999-99.9-99.9-99.9-99.9-9.9 9910.6 37  7.6 -99-99.9-9.9-9.9
5271920140213 26.2 14.2  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.2 34  3.9 -99-99.9-9.9-9.9
5271920140214 23.6 16.2  0.009999-99.9-99.9-99.9-99.9-9.9 9911.5 58  8.8 -99-99.9-9.9-9.9
5271920140215 24.2 16.8  0.009999-99.9-99.9-99.9-99.9-9.9 9914.6 60 12.6 -99-99.9-9.9-9.9
5271920140216 23.3 17.2  0.619999-99.9-99.9-99.9-99.9-9.9 9917.3 85 15.2 -99-99.9-9.9-9.9
5271920140217 30.8 16.2  1.519999-99.9-99.9-99.9-99.9-9.9 9917.6 69 15.4 -99-99.9-9.9-9.9
5271920140218 35.0 13.3  0.319999-99.9-99.9-99.9-99.9-9.9 9915.3 53 13.2 -99-99.9-9.9-9.9
5271920140219 29.5 18.5  0.009999-99.9-99.9-99.9-99.9-9.9 9914.3 53 12.2 -99-99.9-9.9-9.9
5271920140220 20.8 15.3  0.919999-99.9-99.9-99.9-99.9-9.9 9915.9 82 13.8 -99-99.9-9.9-9.9
