5296920241113-99.9-99.9-99.999999-99.9-99.9-99.9-99.9-9.9 99-9.9-99-99.9 -99-99.9-9.9-9.9
5296920260131 29.3 15.5  0.009999-99.9-99.9-99.9-99.911.0 7513.3 46 10.9   5  3.724.013.2
5296920260201 22.4 11.9  0.009999-99.9-99.9-99.9-99.9 2.5 1710.8 62  7.9   3  2.711.1 6.4
5296920260202 20.3  7.5  6.819999-99.9-99.9-99.9-99.9 2.1 1413.6 87 11.4   3  2.710.4 3.3
5296920260203 21.7 11.3  0.009999-99.9-99.9-99.9-99.9 3.5 2412.8 75 10.6   2  1.512.5 4.0
5296920260204 16.9  8.1  4.019999-99.9-99.9-99.9-99.9-9.9 9910.6 86  7.9   4  3.1 5.8-9.9
5296920260205 19.2  1.9  0.009999-99.9-99.9-99.9-99.9 9.2 64 9.7 67  6.3   7  5.520.9 7.4
5296920260206 23.6 12.1  0.009999-99.9-99.9-99.9-99.911.9 8311.4 56  8.8   7  5.924.912.9
5296920260207 28.8 10.7  0.009999-99.9-99.9-99.9-99.912.2 8512.0 49  9.6   4  2.925.210.5
5296920260208 24.6  8.6  0.009999-99.9-99.9-99.9-99.9 5.4 3812.7 63 10.4   4  3.614.9 7.3
5296920260209 18.3 11.9  0.009999-99.9-99.9-99.9-99.911.1 78 8.2 45  3.9  10  8.123.417.9
5296920260210 15.8  7.9  0.009999-99.9-99.9-99.9-99.9 7.1 50 8.4 60  4.4   7  5.917.4 9.3
5296920260211 16.7  8.0  0.009999-99.9-99.9-99.9-99.910.1 72 7.2 48  2.2   9  6.821.712.7
5296920260212 19.0  1.2  0.009999-99.9-99.9-99.9-99.911.1 78 7.4 48  2.5   5  3.723.0 8.8
5296920260213 23.7  0.5  0.009999-99.9-99.9-99.9-99.911.7 83 8.6 52  4.7   3  2.123.8 6.9
5296920260214 20.0 11.5  0.009999-99.9-99.9-99.9-99.910.9 77 8.2 49  4.0   7  6.022.414.2
5296920260215 20.8  4.7  0.009999-99.9-99.9-99.9-99.911.3 81 7.0 42  1.8   6  4.723.012.2
5296920260216 22.5 10.9  0.219999-99.9-99.9-99.9-99.9 7.5 54 9.7 52  6.5   9  7.517.415.3
5296920260217 18.4 10.6  0.009999-99.9-99.9-99.9-99.911.5 83 8.8 52  4.8  10  8.323.117.5
5296920260218 18.6  9.8  0.009999-99.9-99.9-99.9-99.9 5.5 40 8.5 54  4.6   8  6.414.311.2
5296920260219 23.1 13.0  0.009999-99.9-99.9-99.9-99.9 6.4 4711.9 60  9.5   8  6.015.510.6
5296920260220 26.7 12.3  0.009999-99.9-99.9-99.9-99.9 9.3 6812.9 55 10.7   5  3.619.6 9.6
5296920260221 28.4  6.5  0.009999-99.9-99.9-99.9-99.910.4 7711.1 48  8.2   5  3.721.010.7
5296920260222 24.5 15.2  0.009999-99.9-99.9-99.9-99.9 4.4 3212.1 53  9.6   5  4.212.4 9.8
5296920260223 21.1 12.1  0.009999-99.9-99.9-99.9-99.9 8.5 63 9.4 51  5.6   8  6.218.113.8
5296920260224 20.3 -2.2  0.009999-99.9-99.9-99.9-99.911.2 83 6.1 52 -0.1   2  1.421.7 5.3
5296920260225 23.5 -0.5  0.009999-99.9-99.9-99.9-99.9 8.7 65 7.9 53  3.4   1  1.018.1 4.3
5296920260226 23.7  5.5  0.009999-99.9-99.9-99.9-99.9 9.5 7110.0 54  6.7   5  4.319.1 8.6
5296920260227 23.8  7.7  0.009999-99.9-99.9-99.9-99.9 3.7 2812.0 71  9.6   4  3.411.1 6.2
5296920260228 20.2 11.5  1.019999-99.9-99.9-99.9-99.9 6.3 4710.2 57  7.2   6  4.414.5 9.2
5296920260301 23.2  8.9  0.219999-99.9-99.9-99.9-99.9 2.3 1710.4 73  7.4   6  4.8 8.9 7.1
5296920260302 18.3 10.5  0.009999-99.9-99.9-99.9-99.9 9.9 76 8.6 56  4.7  10  8.119.214.6
5296920260303 17.5  8.2  0.009999-99.9-99.9-99.9-99.9 8.6 66 8.2 60  4.0   9  7.217.311.5
5296920260304 15.9  7.3  0.009999-99.9-99.9-99.9-99.9 6.1 47 7.0 54  1.9  10  7.813.912.0
5296920260305 21.8  4.2  0.009999-99.9-99.9-99.9-99.910.4 80 7.4 59  2.6   3  2.219.4 6.3
5296920260306 27.0  0.1  0.009999-99.9-99.9-99.9-99.910.1 78 8.3 49  4.2   5  3.819.0 8.1
5296920260307 23.1 11.0  0.219999-99.9-99.9-99.9-99.9 3.1 2413.4 74 11.3   4  2.8 9.6 4.2
5296920260308 23.0 14.0 15.219999-99.9-99.9-99.9-99.9 5.6 4316.8 86 14.8   6  4.912.7 4.6
5296920260309 22.4 14.6  0.009999-99.9-99.9-99.9-99.9 7.1 5613.7 68 11.4   6  4.714.6 7.8
5296920260310 24.4  9.9  0.009999-99.9-99.9-99.9-99.910.0 7911.1 55  8.6   3  2.418.2 6.8
5296920260311 24.5 10.5  0.009999-99.9-99.9-99.9-99.9 6.6 5210.9 58  7.9   6  4.713.7 9.6
5296920260312 18.1  9.7  0.009999-99.9-99.9-99.9-99.9 5.5 43 8.0 53  3.8   7  5.412.210.3
5296920260313 17.3  7.8  0.009999-99.9-99.9-99.9-99.9 8.4 67 8.0 60  3.7   5  3.615.9 7.4
5296920260314 15.7  2.5  0.009999-99.9-99.9-99.9-99.9 0.8  7 8.4 62  4.4   4  3.2 6.2 4.1
5296920260315 16.1  4.7  0.009999-99.9-99.9-99.9-99.9 8.3 67 8.1 56  3.9   6  5.015.4 7.5
5296920260316 16.8  8.0  0.009999-99.9-99.9-99.9-99.9 2.4 20 8.0 65  3.7   7  5.2 8.0 7.4
5296920260317 14.6  5.5  0.009999-99.9-99.9-99.9-99.9 9.5 78 7.0 58  2.0   9  7.016.7 9.9
5296920260318 18.9  3.6  0.009999-99.9-99.9-99.9-99.9 8.2 67 9.1 65  5.6   3  2.114.9 4.1
5296920260319 19.0  3.6  1.819999-99.9-99.9-99.9-99.9 8.2 68 9.2 81  5.8   5  3.714.8 4.2
5296920260320 17.0  1.9  0.009999-99.9-99.9-99.9-99.9 8.1 67 8.6 73  4.8   3  2.114.6 3.6
5296920260321 12.8  6.7  4.819999-99.9-99.9-99.9-99.9-9.9 99 9.1 80  5.6   5  3.8 4.5-9.9
5296920260322 13.4  2.6  0.009999-99.9-99.9-99.9-99.9 9.1 76 7.0 75  1.9   3  2.815.5 3.8
5296920260323 17.3  0.0  0.009999-99.9-99.9-99.9-99.9 5.7 48 8.3 67  4.1  10  8.411.3 9.1
5296920260324 11.7  4.5  0.009999-99.9-99.9-99.9-99.9 7.4 62 6.5 58  0.7  11  9.113.210.6
5296920260325 14.3  8.3  0.009999-99.9-99.9-99.9-99.9 9.2 78 7.9 60  3.6  14 11.515.114.4
5296920260326 16.4  7.7  0.009999-99.9-99.9-99.9-99.9 8.5 72 7.6 57  3.0   8  6.214.210.0
5296920260327 19.4  5.0  0.009999-99.9-99.9-99.9-99.9 8.8 75 9.3 61  5.9   8  6.214.4 9.2
5296920260328 19.9  6.3  0.009999-99.9-99.9-99.9-99.9 3.3 28 9.7 57  6.4   9  7.5 8.010.5
5296920260329 19.2  5.3  0.009999-99.9-99.9-99.9-99.9 8.1 70 8.7 56  4.9   5  4.313.3 8.1
5296920260330 22.1  9.3  0.009999-99.9-99.9-99.9-99.9 8.2 71 9.6 53  6.3   6  4.513.3 8.6
5296920260331 16.5  8.5  0.009999-99.9-99.9-99.9-99.9 9.0 78 7.9 54  3.5  11  9.214.114.5
5296920260401 15.7  9.0  0.009999-99.9-99.9-99.9-99.9 8.3 72 7.8 54  3.3  11  8.613.112.6
5296920260402 19.1  9.2  3.819999-99.9-99.9-99.9-99.9 8.0 70 9.6 70  6.2  12  9.412.712.8
5296920260403 13.4 -0.3  0.009999-99.9-99.9-99.9-99.9 9.1 80 6.5 57  0.8   5  3.813.8 5.2
5296920260404 19.8 -2.3  0.009999-99.9-99.9-99.9-99.9 8.7 77 7.5 79  2.7   1  0.613.2 1.9
5296920260405 20.4 -1.9  0.009999-99.9-99.9-99.9-99.9 8.8 78 7.2 78  2.2   1  0.713.2 1.9
5296920260406 19.5  0.3  0.009999-99.9-99.9-99.9-99.9 8.2 73 9.0 61  5.4   4  2.912.4 3.5
5296920260407 18.5  0.1  0.009999-99.9-99.9-99.9-99.9 8.8 79 7.9 73  3.5   1  1.212.9 2.3
5296920260408 16.9 -2.6  0.009999-99.9-99.9-99.9-99.9 8.2 74 7.5 74  2.7   2  1.812.2 2.1
5296920260409 17.0  7.7  0.009999-99.9-99.9-99.9-99.9 3.1 28 9.6 70  6.3   5  3.9 6.9 4.6
5296920260410 20.9  3.0  0.009999-99.9-99.9-99.9-99.9 6.3 5711.5 77  8.8   3  2.410.0 2.4
5296920260411 18.1  8.7  7.019999-99.9-99.9-99.9-99.9 0.2  212.2 90  9.7   5  3.8 3.8 4.5
5296920260412 13.5  4.6  0.009999-99.9-99.9-99.9-99.9 8.0 73 7.1 60  2.0   7  5.511.4 6.4
5296920260413 15.6  5.2  0.519999-99.9-99.9-99.9-99.9 6.4 59 7.6 63  3.1  10  8.0 9.7 9.1
5296920260414 12.8  7.6  0.219999-99.9-99.9-99.9-99.9 8.4 78 7.6 61  2.9  11  8.511.610.4
5296920260415 18.2  6.6  0.009999-99.9-99.9-99.9-99.9 8.4 79 7.7 59  3.2   5  4.111.5 5.9
5296920260416 18.8  5.7  0.219999-99.9-99.9-99.9-99.9 4.0 38 9.3 73  5.8   6  4.4 7.2 6.1
5296920260417 15.7  6.6  0.009999-99.9-99.9-99.9-99.9 7.0 66 6.8 56  1.4   6  4.9 9.9 7.1
5296920260418  9.4  4.1  3.519999-99.9-99.9-99.9-99.9-9.9 99 8.2 83  3.8   2  1.2 2.2-9.9
5296920260419 10.8 -3.0  0.009999-99.9-99.9-99.9-99.9 3.4 33 6.6 77  1.0   4  3.1 6.4 2.2
5296920260420 16.6  4.7  0.009999-99.9-99.9-99.9-99.9 6.9 66 8.1 58  4.0   6  5.0 9.5 6.2
5296920260421 14.5  7.4  0.219999-99.9-99.9-99.9-99.9 0.3  3 8.3 64  4.3   7  5.9 3.3 6.7
5296920260422 11.8  3.8  0.009999-99.9-99.9-99.9-99.9 4.5 43 7.3 63  2.4   9  7.2 7.1 7.6
5296920260423 13.4  5.8  2.519999-99.9-99.9-99.9-99.9 4.6 45 8.5 80  4.5   8  6.4 7.1 6.2
5296920260424  9.5  1.4  0.009999-99.9-99.9-99.9-99.9 6.8 66 5.6 59 -1.3   5  4.4 8.9 4.6
5296920260425 11.0  2.2  0.009999-99.9-99.9-99.9-99.9 2.0 19 6.6 75  0.7   8  6.5 4.6 4.8
5296920260426  8.8 -6.7  1.019999-99.9-99.9-99.9-99.9 6.4 63 5.3 68 -2.3   1  1.1 8.4 1.0
5296920260427 14.9  1.2  0.009999-99.9-99.9-99.9-99.9 7.0 69 8.6 77  4.7   4  3.3 8.8 2.4
5296920260428 15.3  3.5  0.009999-99.9-99.9-99.9-99.9 3.7 37 8.8 72  5.0   3  2.7 5.9 2.3
5296920260429 12.5  6.9  0.009999-99.9-99.9-99.9-99.9 7.6 76 7.5 66  2.8  11  8.9 9.1 9.8
5296920260430 11.1  4.9  0.219999-99.9-99.9-99.9-99.9 5.8 58 8.3 85  4.3   6  4.7 7.5 2.7
5296920260501 11.1 -2.5  0.009999-99.9-99.9-99.9-99.9 7.5 75 5.6 75 -1.3   2  1.8 8.8 1.6
5296920260502 10.6 -6.8  0.219999-99.9-99.9-99.9-99.9 6.7 67 5.4 75 -1.9   1  0.7 8.0 0.5
5296920260503 14.9 -0.4  0.009999-99.9-99.9-99.9-99.9 7.4 75 7.9 75  3.5   3  2.4 8.5 1.3
5296920260504 12.0  5.6  0.009999-99.9-99.9-99.9-99.9 7.2 74 7.7 73  3.1   9  7.5 8.3 7.7
5296920260505 14.2 -1.8  0.009999-99.9-99.9-99.9-99.9 6.4 65 7.0 86  1.8   2  1.2 7.5 0.9
5296920260506 10.7 -5.4  0.819999-99.9-99.9-99.9-99.9 3.3 34 6.8 90  1.1   1  0.5 5.1 0.2
5296920260507 11.0 -0.9  0.009999-99.9-99.9-99.9-99.9 6.4 67 6.1 76 -0.4   1  0.8 7.4 0.9
5296920260508  9.8 -4.2  0.009999-99.9-99.9-99.9-99.9 1.5 16 6.2 73  0.0   6  4.8 3.6 2.5
5296920260509 10.4 -6.3  0.009999-99.9-99.9-99.9-99.9 0.2  2 6.4 93  0.2   1  0.6 2.5 0.2
5296920260510  9.5 -2.7  0.219999-99.9-99.9-99.9-99.9 1.4 15 7.1 93  1.7   0  0.2 3.4 0.3
5296920260511 17.5 -0.1  0.009999-99.9-99.9-99.9-99.9 6.0 63 8.7 67  4.7   6  4.7 6.7 3.4
5296920260512 10.2 -4.0  0.009999-99.9-99.9-99.9-99.9 7.1 76 5.6 82 -1.3   2  1.4 7.5 1.3
5296920260513 12.2 -3.3  0.009999-99.9-99.9-99.9-99.9 6.0 64 6.4 86  0.3   1  0.5 6.6 0.3
5296920260514 11.2 -4.3  0.009999-99.9-99.9-99.9-99.9 5.7 61 6.9 87  1.3   1  0.8 6.3 0.0
5296920260515 11.8 -4.1  0.009999-99.9-99.9-99.9-99.9 5.9 63 6.4 73  0.6   1  1.1 6.4 0.8
5296920260516 12.7 -6.1  0.009999-99.9-99.9-99.9-99.9 6.7 72 5.8 81 -1.1   2  1.5 6.9 0.7
5296920260517 16.0 -6.7  0.009999-99.9-99.9-99.9-99.9 6.7 73 5.5 75 -1.7   1  0.5 6.8 0.4
5296920260518 17.4 -2.6  0.009999-99.9-99.9-99.9-99.9 6.1 66 7.6 81  2.7   1  1.1 6.3 0.6
5296920260519 16.1 -3.5  0.009999-99.9-99.9-99.9-99.9 6.1 67 7.2 87  1.7   1  0.4 6.3 0.3
5296920260520 19.4 -4.4  0.009999-99.9-99.9-99.9-99.9 6.1 67 6.9 85  1.2   0  0.1 6.2 0.2
5296920260521 18.2 -3.2  0.009999-99.9-99.9-99.9-99.9 6.4 71 6.9 80  1.3   1  0.7 6.4 0.5
5296920260522 11.2 -6.6  0.009999-99.9-99.9-99.9-99.9 4.5 50 6.2 94 -0.5   0  0.2 5.0 0.0
5296920260523  4.3 -6.6  0.219999-99.9-99.9-99.9-99.9-9.9 99 6.4100  0.1   0  0.2 1.6-9.9
5296920260524 13.2 -3.0  0.009999-99.9-99.9-99.9-99.9 5.1 57 7.0 89  1.6   0  0.3 5.3 0.2
5296920260525 13.5 -5.0  0.009999-99.9-99.9-99.9-99.9 4.7 53 6.7 89  0.9   0  0.2 5.0 0.1
5296920260526 10.4  0.3  0.219999-99.9-99.9-99.9-99.9 0.0  0 8.7 91  4.8   3  2.2 1.9 0.2
5296920260527  7.8  5.4  2.219999-99.9-99.9-99.9-99.9-9.9 99 9.6100  6.4   5  4.0 1.2-9.9
5296920260528  8.7  6.1  0.219999-99.9-99.9-99.9-99.9-9.9 9910.1100  7.1   2  1.9 0.8-9.9
5296920260529 11.1  4.2  0.219999-99.9-99.9-99.9-99.9 1.3 14 9.8 98  6.6   1  0.6 2.7 0.3
5296920260530 13.6 -0.4  0.219999-99.9-99.9-99.9-99.9 4.4 50 8.2 90  3.8   1  0.6 4.6 0.0
5296920260531  7.5  2.8  0.009999-99.9-99.9-99.9-99.9-9.9 99 8.8 99  5.0   4  3.6 1.4-9.9
5296920260601  4.7  1.8  2.019999-99.9-99.9-99.9-99.9-9.9 99 7.8100  3.3   4  2.8 0.4-9.9
5296920260602  8.1  3.9  1.019999-99.9-99.9-99.9-99.9 0.1  1 9.2100  5.6   1  1.1 1.8 0.2
5296920260603 13.4  2.2  0.009999-99.9-99.9-99.9-99.9 6.0 68 8.7 79  4.7   3  2.2 5.4 1.4
5296920260604 12.0 -3.7  0.009999-99.9-99.9-99.9-99.9 5.9 68 7.0 89  1.6   1  0.9 5.4 0.2
5296920260605  9.2  0.1  0.219999-99.9-99.9-99.9-99.9 4.1 48 7.4 96  2.5   1  1.0 4.2 0.2
5296920260606 11.1 -1.5  0.009999-99.9-99.9-99.9-99.9 2.9 33 7.2 96  2.0   0  0.2 3.5 0.0
5296920260607  4.1 -4.8  0.219999-99.9-99.9-99.9-99.9 1.0 12 6.1100 -0.2   0  0.1 2.3 0.0
5296920260608  2.2 -1.9  0.219999-99.9-99.9-99.9-99.9 0.3  3 6.0100 -0.2   0  0.1 1.8 0.1
5296920260609  6.7 -1.4  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.9100  1.5   0  0.3 1.6-9.9
5296920260610  8.0 -1.9  0.009999-99.9-99.9-99.9-99.9 5.9 68 6.6 71  0.8   8  6.1 5.2 4.2
5296920260611  8.6  0.2  0.519999-99.9-99.9-99.9-99.9 3.2 37 7.7 93  3.0   5  3.8 3.5 0.9
5296920260612  8.6 -2.1  0.009999-99.9-99.9-99.9-99.9 5.1 59 5.4 74 -1.8   5  4.4 4.7 3.1
5296920260613  7.2-10.1  0.009999-99.9-99.9-99.9-99.9 4.7 56 5.1 74 -3.1   4  3.2 4.5 0.0
5296920260614 12.3  4.4  0.009999-99.9-99.9-99.9-99.9 4.9 58 8.3 80  4.3   6  5.0 4.5 2.7
5296920260615 12.8  2.1  0.009999-99.9-99.9-99.9-99.9 4.6 53 6.9 59  1.6   6  5.0 4.3 5.8
5296920260616 11.6  0.1  0.009999-99.9-99.9-99.9-99.9 4.7 56 7.1 78  1.9   4  3.4 4.4 3.4
5296920260617  4.3 -2.7  0.009999-99.9-99.9-99.9-99.9-9.9 99 6.2 97  0.1   0  0.2 1.2-9.9
5296920260618 11.0 -2.4  0.009999-99.9-99.9-99.9-99.9 5.9 70 7.2 72  2.2   6  4.9 5.1 2.5
5296920260619 11.9  1.4  0.009999-99.9-99.9-99.9-99.9 2.5 29 7.0 81  1.9   4  3.2 3.1 1.9
5296920260620 10.7  0.6  0.009999-99.9-99.9-99.9-99.9 3.9 46 7.1 79  2.0   6  4.6 3.9 2.5
5296920260621  9.8 -4.2  0.009999-99.9-99.9-99.9-99.9 6.0 71 6.4 89  0.5   1  0.6 5.1 0.4
5296920260622  8.8 -7.5  0.219999-99.9-99.9-99.9-99.9 7.6 90 5.9 85 -1.0   3  2.7 6.1 0.3
5296920260623  7.6 -0.1  0.219999-99.9-99.9-99.9-99.9 2.3 27 6.9 78  1.7   3  2.3 3.0 1.4
5296920260624  9.5 -2.7  0.009999-99.9-99.9-99.9-99.9 5.2 61 6.9 90  1.4   2  1.3 4.7 0.6
5296920260625  7.8 -5.9  0.009999-99.9-99.9-99.9-99.9 1.6 18 6.8 94  1.2   0  0.1 2.5 0.0
5296920260626  8.9 -3.2  0.009999-99.9-99.9-99.9-99.9 0.7  8 6.6 80  0.9   2  1.7 2.0 0.8
5296920260627  8.5 -4.8  0.009999-99.9-99.9-99.9-99.9 7.3 85 6.4 95  0.3   1  0.6 5.9 0.2
5296920260628 11.0 -3.0  0.009999-99.9-99.9-99.9-99.9 7.5 88 6.3 70  0.4   6  4.7 6.0 3.1
5296920260629  8.4 -2.0  0.009999-99.9-99.9-99.9-99.9 4.5 53 5.9 68 -0.4   6  4.8 4.3 3.2
5296920260630  4.7 -6.9  0.009999-99.9-99.9-99.9-99.9 6.8 79 3.5 64 -7.9   6  4.4 5.7 4.1
5296920260701  4.5-13.2  0.009999-99.9-99.9-99.9-99.9 7.2 84 3.5 85 -8.0   1  0.6 5.9 0.2
5296920260702  9.9 -9.4  0.009999-99.9-99.9-99.9-99.9 8.5 99 4.1 86 -5.6   0  0.2 6.7 0.1
5296920260703  5.5 -7.1  0.009999-99.9-99.9-99.9-99.9 7.2 84 3.8 70 -6.3   3  2.0 6.0 1.5
5296920260704  6.9-12.5  0.009999-99.9-99.9-99.9-99.9 7.9 91 3.9 93 -6.7   0  0.2 6.4 0.0
5296920260705  7.5-11.7  0.009999-99.9-99.9-99.9-99.9 8.9 99 4.6 92 -4.5   1  0.7 7.0-9.9
5296920260706  9.7-10.0  0.009999-99.9-99.9-99.9-99.9 0.9 10 5.4 77 -2.5   3  2.6 2.3 0.1
5296920260707 12.9 -0.9  0.009999-99.9-99.9-99.9-99.9 8.3 96 7.2 82  2.0   3  2.3 6.8 1.9
5296920260708  6.3 -6.9  0.009999-99.9-99.9-99.9-99.9 9.2 99 4.3 84 -4.8   1  0.9 7.4-9.9
5296920260709  6.2-13.8  0.009999-99.9-99.9-99.9-99.9 9.2 99 3.6 92 -7.9   0  0.2 7.4-9.9
5296920260710  3.8-14.1  0.009999-99.9-99.9-99.9-99.9 4.3 49 4.3 94 -5.6   1  0.9 4.4 0.0
5296920260711  5.6 -6.9  0.009999-99.9-99.9-99.9-99.9 5.4 62 5.0 96 -2.8   0  0.2 5.1 0.0
5296920260712  7.7 -4.8  2.819999-99.9-99.9-99.9-99.9 0.8  9 6.5 98  0.6   0  0.3 2.3 0.1
5296920260713  4.8 -1.9  1.019999-99.9-99.9-99.9-99.9 0.3  4 7.0 99  1.7   3  2.6 2.0 0.1
5296920260714 10.6 -2.3  1.519999-99.9-99.9-99.9-99.9 8.0 90 6.5 93  0.8   1  0.6 6.9 0.3
5296920260715 10.1 -2.2  0.009999-99.9-99.9-99.9-99.9 5.9 66 7.0 92  1.6   2  1.9 5.6 0.2
5296920260716  7.4 -3.5  6.819999-99.9-99.9-99.9-99.9 4.1 46 6.7 93  1.1   2  1.4 4.5 0.2
5296920260717  4.7 -0.9  0.219999-99.9-99.9-99.9-99.9 1.9 22 6.0 96 -0.3   6  5.0 3.1 0.8
5296920260718  4.3 -5.3  0.009999-99.9-99.9-99.9-99.9 7.5 84 4.6 90 -4.0   1  0.9 6.8 0.4
5296920260719  1.5-12.0  0.009999-99.9-99.9-99.9-99.9 8.8 98 3.6 93 -7.3   0  0.3 7.7 0.1
5296920260720  5.6-12.3  0.009999-99.9-99.9-99.9-99.910.5 99 4.0 84 -6.2   2  1.7 8.9-9.9
5296920260721 -0.9 -9.6  0.009999-99.9-99.9-99.9-99.910.2 99 3.6 93 -7.1   1  1.0 8.7-9.9
5296920260722 -5.5-14.1  0.009999-99.9-99.9-99.9-99.9 2.5 28 3.0 96 -9.6   4  2.9 3.7 0.0
5296920260723 -1.0 -8.1  0.009999-99.9-99.9-99.9-99.9-9.9 99 4.6100 -4.0   5  4.0 1.8-9.9
5296920260724  0.3-12.7  1.519999-99.9-99.9-99.9-99.9 4.6 50 3.7100 -7.2   0  0.1 5.2 0.1
5296920260725  4.8-18.0  5.519999-99.9-99.9-99.9-99.911.1 99 4.0 98 -7.4   1  0.4 9.7-9.9
5296920260726  1.4-12.1  0.519999-99.9-99.9-99.9-99.910.3 99 4.1 96 -5.6   3  2.2 9.3-9.9
5296920260727  0.8 -9.8  1.219999-99.9-99.9-99.9-99.9 4.1 44 4.2 97 -5.6   1  0.5 5.0 0.1
5296920260728 -1.6-15.5  0.009999-99.9-99.9-99.9-99.9 7.5 80 2.9 98-10.3   0  0.4 7.4 0.0
5296920260729  0.6-15.7  0.219999-99.9-99.9-99.9-99.910.0 99 3.4 97 -8.3   1  1.2 9.3-9.9
5296920260730 -2.7 -9.7  0.009999-99.9-99.9-99.9-99.9 0.6  6 4.0100 -5.7   3  2.3 2.6 0.1
5296920260731  0.3 -8.0  0.009999-99.9-99.9-99.9-99.9 0.6  6 5.1 99 -2.6   3  2.7 2.7 0.2
5296920260801 -0.3 -5.8  6.819999-99.9-99.9-99.9-99.9 2.8 30 5.4100 -1.7   4  3.3 4.3 0.1
5296920260802  4.6 -0.5  2.819999-99.9-99.9-99.9-99.9 4.4 47 6.7 99  1.3   6  4.6 5.6 0.2
5296920260803  6.5 -1.5  0.009999-99.9-99.9-99.9-99.9 7.0 73 6.1 98 -0.1   1  0.5 7.6 0.1
5296920260804  2.6 -5.5  1.019999-99.9-99.9-99.9-99.9 4.0 41 5.7 98 -1.0   1  1.0 5.4 0.1
5296920260805  4.4 -3.8  0.009999-99.9-99.9-99.9-99.9 9.9 99 5.5 94 -1.5   1  0.910.0-9.9
5296920260806  7.7-10.3  0.219999-99.9-99.9-99.9-99.9 7.2 74 5.1 93 -3.2   1  0.8 8.0 0.0
5296920260807  6.3 -4.0  0.009999-99.9-99.9-99.9-99.911.8 99 5.6 87 -1.3   3  2.111.6-9.9
5296920260808  4.5 -5.3  0.009999-99.9-99.9-99.9-99.9 8.9 92 5.4 86 -1.8   4  3.1 9.5 0.6
5296920260809  7.2 -4.6  0.009999-99.9-99.9-99.9-99.911.4 99 4.9 84 -3.0   2  1.411.6-9.9
5296920260810  3.4-12.2  0.009999-99.9-99.9-99.9-99.911.3 99 3.6 89 -7.2   1  0.611.6-9.9
5296920260811  4.2-12.8  0.009999-99.9-99.9-99.9-99.911.3 99 3.8 89 -7.0   1  0.511.7-9.9
5296920260812  3.1 -9.0  0.009999-99.9-99.9-99.9-99.9 9.9100 4.6 81 -4.1   3  2.710.8 0.3
5296920260813  3.0 -1.3  0.009999-99.9-99.9-99.9-99.9 4.9 49 6.5 96  0.8   3  2.7 6.7 0.3
5296920260814  5.6 -0.8  1.019999-99.9-99.9-99.9-99.9 4.8 48 6.6 97  1.1   1  0.4 6.7 0.3
5296920260815  7.7 -1.8  0.009999-99.9-99.9-99.9-99.9 3.8 37 7.5 98  2.7   2  1.8 5.9 0.3
5296920260816  9.0 -4.3  0.009999-99.9-99.9-99.9-99.911.3 99 5.6 87 -1.2   1  1.012.5-9.9
5296920260817  8.4 -6.0  0.009999-99.9-99.9-99.9-99.9 8.5 83 5.8 86 -1.0   2  1.410.1 0.4
5296920260818 12.0  2.3  0.009999-99.9-99.9-99.9-99.9 9.7 95 7.5 73  2.7   9  6.911.3 4.9
5296920260819  8.1  1.4  0.009999-99.9-99.9-99.9-99.9 2.6 25 6.7 79  1.0   4  3.2 5.2 2.8
5296920260820  7.5 -3.8  0.009999-99.9-99.9-99.9-99.9 9.0 88 5.3 88 -1.9   3  2.111.0 1.5
5296920260821  8.1 -6.1  0.009999-99.9-99.9-99.9-99.912.5 99 5.0 85 -2.8   1  1.114.2-9.9
5296920260822  9.0 -6.7  0.009999-99.9-99.9-99.9-99.911.8 99 5.3 86 -2.1   2  1.213.7-9.9
5296920260823  8.0 -2.8  0.009999-99.9-99.9-99.9-99.911.9 99 6.0 91 -0.3   3  2.114.0-9.9
5296920260824  5.3 -4.2  0.519999-99.9-99.9-99.9-99.9 3.2 31 6.3 99  0.2   1  0.5 6.1 0.4
5296920260825 11.8 -1.1  2.519999-99.9-99.9-99.9-99.9 8.0 76 7.5 91  2.7   1  0.910.6 0.8
5296920260826 11.9 -0.8  0.009999-99.9-99.9-99.9-99.9 6.4 60 7.7 89  3.0   2  1.2 9.3 1.0
5296920260827 11.6  2.3  0.009999-99.9-99.9-99.9-99.9 7.3 68 7.4 74  2.7   5  3.910.2 3.3
5296920260828 11.9  3.8  0.009999-99.9-99.9-99.9-99.9 4.6 43 7.7 72  3.1   8  6.4 7.7 5.2
5296920260829 12.0 -4.1  0.009999-99.9-99.9-99.9-99.912.4 99 5.7 77 -1.0   2  1.315.3-9.9
5296920260830 10.6 -5.1  0.009999-99.9-99.9-99.9-99.9 9.1 84 5.5 76 -1.5   3  2.412.3 1.9
5296920260831  9.7  1.1  0.009999-99.9-99.9-99.9-99.9 8.1 75 6.6 77  1.0   7  5.411.5 3.9
5296920260901  7.8 -4.4  1.219999-99.9-99.9-99.9-99.9 3.4 31 5.9 86 -0.6   2  1.4 6.9 1.2
5296920260902  8.9 -0.1  0.219999-99.9-99.9-99.9-99.911.0100 6.3 81  0.3   5  4.414.6 2.4
5296920260903 11.5  3.8  0.009999-99.9-99.9-99.9-99.9 4.8 43 6.5 63  0.8   9  7.2 8.5 6.7
